"Control"	"Disease"	"repeat_n"
"SRR8845662"	0.261261261261261	0.738738738738739	1
"SRR8845624"	0.484484484484485	0.515515515515516	1
"SRR8845400"	0.437437437437437	0.562562562562563	1
"SRR8845538"	0.505505505505506	0.494494494494495	1
"SRR8845302"	0.464464464464464	0.535535535535536	1
"SRR8845626"	0.481481481481481	0.518518518518518	1
"SRR8845548"	0.465465465465465	0.534534534534535	1
"SRR8845467"	0.412412412412412	0.587587587587588	1
"SRR8845593"	0.525525525525526	0.474474474474474	1
"SRR8845643"	0.43043043043043	0.56956956956957	1
"SRR8845344"	0.523523523523523	0.476476476476476	1
"SRR8845508"	0.225225225225225	0.774774774774775	1
"SRR8845461"	0.527527527527528	0.472472472472472	1
"SRR8845569"	0.506506506506507	0.493493493493493	1
"SRR8845534"	0.464464464464464	0.535535535535536	1
"SRR8845474"	0.157157157157157	0.842842842842843	1
"SRR8845607"	0.308308308308308	0.691691691691692	1
"SRR8845429"	0.520520520520521	0.479479479479479	1
"SRR8845497"	0.516516516516517	0.483483483483483	1
"SRR8845603"	0.529529529529529	0.47047047047047	1
"SRR8845324"	0.558558558558559	0.441441441441441	1
"SRR8845359"	0.433433433433433	0.566566566566567	1
"SRR8845664"	0.578578578578579	0.421421421421421	1
"SRR8845384"	0.571571571571572	0.428428428428428	1
"SRR8845387"	0.567567567567568	0.432432432432432	1
"SRR8845338"	0.537537537537538	0.462462462462462	1
"SRR8845580"	0.403403403403403	0.596596596596597	1
"SRR8845498"	0.227227227227227	0.772772772772773	1
"SRR8845578"	0.46046046046046	0.53953953953954	1
"SRR8845631"	0.434434434434434	0.565565565565566	1
"SRR8845319"	0.439439439439439	0.560560560560561	1
"SRR8845667"	0.329329329329329	0.670670670670671	1
"SRR8845470"	0.421421421421421	0.578578578578579	1
"SRR8845587"	0.448448448448448	0.551551551551552	1
"SRR8845362"	0.484484484484485	0.515515515515516	1
"SRR8845507"	0.349349349349349	0.650650650650651	1
"SRR8845610"	0.247247247247247	0.752752752752753	1
"SRR8845334"	0.418418418418418	0.581581581581582	1
"SRR8845417"	0.332332332332332	0.667667667667668	1
"SRR8845665"	0.523523523523523	0.476476476476476	1
"SRR8845502"	0.417417417417417	0.582582582582583	1
"SRR8845482"	0.375375375375375	0.624624624624625	1
"SRR8845599"	0.324324324324324	0.675675675675676	1
"SRR8845565"	0.557557557557558	0.442442442442442	1
"SRR8845654"	0.493493493493493	0.506506506506507	1
"F287321"	0.399399399399399	0.600600600600601	1
"C889313"	0.509509509509509	0.49049049049049	1
"D988054"	0.541541541541542	0.458458458458458	1
"X910252"	0.606606606606607	0.393393393393393	1
"D983674"	0.393393393393393	0.606606606606607	1
"F282712"	0.556556556556557	0.443443443443443	1
"F288226"	0.515515515515516	0.484484484484485	1
"F287328"	0.426426426426426	0.573573573573574	1
"D972097"	0.595595595595596	0.404404404404404	1
"F286532"	0.581581581581582	0.418418418418418	1
"F639878"	0.53953953953954	0.46046046046046	1
"F287320"	0.419419419419419	0.580580580580581	1
"F287268"	0.484484484484485	0.515515515515516	1
"X907544"	0.309309309309309	0.690690690690691	1
"F659194"	0.223223223223223	0.776776776776777	1
"F287706"	0.323323323323323	0.676676676676677	1
"F287690"	0.511511511511512	0.488488488488488	1
"F286885"	0.46046046046046	0.53953953953954	1
"D947764"	0.494494494494495	0.505505505505506	1
"C756053"	0.537537537537538	0.462462462462462	1
"F286937"	0.492492492492492	0.507507507507508	1
"F287909"	0.512512512512513	0.487487487487487	1
"F287069"	0.382382382382382	0.617617617617618	1
"F614863"	0.395395395395395	0.604604604604605	1
"F288334"	0.512512512512513	0.487487487487487	1
"SRR6504863"	0.176176176176176	0.823823823823824	1
"SRR6504897"	0.291291291291291	0.708708708708709	1
"SRR6504914"	0.283283283283283	0.716716716716717	1
"SRR6504896"	0.317317317317317	0.682682682682683	1
"SRR6504855"	0.21021021021021	0.78978978978979	1
"SRR6504852"	0.411411411411411	0.588588588588589	1
"SRR6504865"	0.29029029029029	0.70970970970971	1
"SRR6504894"	0.289289289289289	0.710710710710711	1
"SRR6504860"	0.256256256256256	0.743743743743744	1
"SRR6504895"	0.219219219219219	0.780780780780781	1
"SRR6504921"	0.264264264264264	0.735735735735736	1
"SRR6504854"	0.255255255255255	0.744744744744745	1
"ERR1620266"	0.24024024024024	0.75975975975976	1
"ERR1620272"	0.176176176176176	0.823823823823824	1
"ERR1620255"	0.262262262262262	0.737737737737738	1
"ERR1620318"	0.267267267267267	0.732732732732733	1
"ERR1620292"	0.185185185185185	0.814814814814815	1
"ERR1620316"	0.219219219219219	0.780780780780781	1
"ERR1620295"	0.142142142142142	0.857857857857858	1
"ERR1620301"	0.214214214214214	0.785785785785786	1
"ERR1620293"	0.376376376376376	0.623623623623624	1
"ERR1620303"	0.23023023023023	0.76976976976977	1
"ERR1620267"	0.175175175175175	0.824824824824825	1
"ERR1620264"	0.207207207207207	0.792792792792793	1
"ERR1620320"	0.158158158158158	0.841841841841842	1
"CKD_KD.018"	0.212212212212212	0.787787787787788	1
"CKD_KD.042"	0.241241241241241	0.758758758758759	1
"CKD_KD.040"	0.434434434434434	0.565565565565566	1
"CKD_KD.220"	0.313313313313313	0.686686686686687	1
"CKD_KD.092"	0.687687687687688	0.312312312312312	1
"CKD_KD.178"	0.631631631631632	0.368368368368368	1
"CKD_KD.123"	0.225225225225225	0.774774774774775	1
"CKD_KD.090"	0.259259259259259	0.740740740740741	1
"CKD_KD.006"	0.707707707707708	0.292292292292292	1
"CKD_KD.012"	0.713713713713714	0.286286286286286	1
"CKD_KD.125"	0.183183183183183	0.816816816816817	1
"CKD_KD.208"	0.412412412412412	0.587587587587588	1
"CKD_KD.205"	0.398398398398398	0.601601601601602	1
"CKD_KD.197"	0.285285285285285	0.714714714714715	1
"CKD_KD.110"	0.404404404404404	0.595595595595596	1
"CKD_KD.141"	0.184184184184184	0.815815815815816	1
"CKD_KD.099"	0.252252252252252	0.747747747747748	1
"CKD_KD.039"	0.388388388388388	0.611611611611612	1
"CKD_KD.164"	0.154154154154154	0.845845845845846	1
"CKD_KD.131"	0.215215215215215	0.784784784784785	1
"CKD_KD.086"	0.495495495495495	0.504504504504504	1
"CKD_KD.134"	0.229229229229229	0.770770770770771	1
"CKD_KD.135"	0.352352352352352	0.647647647647648	1
"CKD_KD.140"	0.794794794794795	0.205205205205205	1
"CKD_KD.073"	0.132132132132132	0.867867867867868	1
"CKD_KD.169"	0.43043043043043	0.56956956956957	1
"CKD_KD.109"	0.287287287287287	0.712712712712713	1
"CKD_KD.065"	0.413413413413413	0.586586586586587	1
"CKD_KD.082"	0.114114114114114	0.885885885885886	1
"CKD_KD.091"	0.487487487487487	0.512512512512513	1
"CKD_KD.005"	0.231231231231231	0.768768768768769	1
"CKD_KD.062"	0.176176176176176	0.823823823823824	1
"CKD_KD.047"	0.194194194194194	0.805805805805806	1
"CKD_KD.029"	0.251251251251251	0.748748748748749	1
"CKD_KD.074"	0.201201201201201	0.798798798798799	1
"CKD_KD.133"	0.401401401401401	0.598598598598599	1
"CKD_KD.108"	0.49049049049049	0.509509509509509	1
"CKD_KD.011"	0.223223223223223	0.776776776776777	1
"CKD_KD.008"	0.344344344344344	0.655655655655656	1
"CKD_KD.126"	0.0870870870870871	0.912912912912913	1
"CKD_KD.024"	0.184184184184184	0.815815815815816	1
"CKD_KD.026"	0.212212212212212	0.787787787787788	1
"CKD_KD.174"	0.427427427427427	0.572572572572573	1
"CKD_KD.192"	0.169169169169169	0.830830830830831	1
"CKD_KD.097"	0.374374374374374	0.625625625625626	1
"CKD_KD.052"	0.153153153153153	0.846846846846847	1
"CKD_KD.075"	0.22022022022022	0.77977977977978	1
"CKD_KD.155"	0.783783783783784	0.216216216216216	1
"CKD_KD.222"	0.265265265265265	0.734734734734735	1
"CKD_KD.161"	0.411411411411411	0.588588588588589	1
"CKD_KD.041"	0.71971971971972	0.28028028028028	1
"CKD_KD.013"	0.377377377377377	0.622622622622623	1
"CKD_KD.116"	0.37037037037037	0.62962962962963	1
"CKD_KD.199"	0.0730730730730731	0.926926926926927	1
"CKD_KD.185"	0.403403403403403	0.596596596596597	1
"CKD_KD.100"	0.4994994994995	0.500500500500501	1
"CKD_KD.119"	0.304304304304304	0.695695695695696	1
"CKD_KD.180"	0.251251251251251	0.748748748748749	1
"CKD_KD.043"	0.223223223223223	0.776776776776777	1
"CKD_KD.064"	0.376376376376376	0.623623623623624	1
"CKD_KD.003"	0.295295295295295	0.704704704704705	1
"CKD_KD.214"	0.212212212212212	0.787787787787788	1
"CKD_KD.002"	0.252252252252252	0.747747747747748	1
"CKD_KD.072"	0.295295295295295	0.704704704704705	1
"SRR13077658"	0.152152152152152	0.847847847847848	1
"SRR13077813"	0.196196196196196	0.803803803803804	1
"SRR13077794"	0.219219219219219	0.780780780780781	1
"SRR13077717"	0.177177177177177	0.822822822822823	1
"SRR13077825"	0.16016016016016	0.83983983983984	1
"SRR13077695"	0.271271271271271	0.728728728728729	1
"SRR13077745"	0.494494494494495	0.505505505505506	1
"SRR13077743"	0.189189189189189	0.810810810810811	1
"SRR13077776"	0.446446446446446	0.553553553553554	1
"SRR13077715"	0.268268268268268	0.731731731731732	1
"SRR13077687"	0.346346346346346	0.653653653653654	1
"SRR13077740"	0.175175175175175	0.824824824824825	1
"SRR13077871"	0.376376376376376	0.623623623623624	1
"SRR13077894"	0.121121121121121	0.878878878878879	1
"SRR13077749"	0.477477477477477	0.522522522522523	1
"SRR13077686"	0.0710710710710711	0.928928928928929	1
"SRR13077782"	0.31031031031031	0.68968968968969	1
"SRR13077920"	0.531531531531532	0.468468468468468	1
"SRR13077881"	0.391391391391391	0.608608608608609	1
"SRR13077767"	0.536536536536537	0.463463463463463	1
"SRR13077791"	0.402402402402402	0.597597597597598	1
"SRR13077875"	0.304304304304304	0.695695695695696	1
"SRR13077690"	0.453453453453453	0.546546546546547	1
"SRR13077795"	0.301301301301301	0.698698698698699	1
"SRR13077784"	0.258258258258258	0.741741741741742	1
"SRR13077780"	0.242242242242242	0.757757757757758	1
"SRR13077656"	0.0520520520520521	0.947947947947948	1
"SRR13077896"	0.281281281281281	0.718718718718719	1
"SRR13077752"	0.344344344344344	0.655655655655656	1
"SRR13077760"	0.448448448448448	0.551551551551552	1
"SRR13077774"	0.223223223223223	0.776776776776777	1
"SRR13077872"	0.207207207207207	0.792792792792793	1
"SRR13077753"	0.305305305305305	0.694694694694695	1
"SRR13077702"	0.31031031031031	0.68968968968969	1
"SRR13077768"	0.297297297297297	0.702702702702703	1
"SRR13077719"	0.177177177177177	0.822822822822823	1
"SRR13077899"	0.246246246246246	0.753753753753754	1
"SRR13077750"	0.385385385385385	0.614614614614615	1
"SRR13077737"	0.186186186186186	0.813813813813814	1
"SRR13077727"	0.233233233233233	0.766766766766767	1
"SRR13077742"	0.520520520520521	0.479479479479479	1
"SRR13077890"	0.379379379379379	0.620620620620621	1
"SRR13077914"	0.205205205205205	0.794794794794795	1
"SRR13077897"	0.28028028028028	0.71971971971972	1
"SRR13077823"	0.0800800800800801	0.91991991991992	1
"SRR13077739"	0.18018018018018	0.81981981981982	1
"SRR13077912"	0.414414414414414	0.585585585585586	1
"SRR13077916"	0.104104104104104	0.895895895895896	1
"SRR13077811"	0.192192192192192	0.807807807807808	1
"SRR13077751"	0.118118118118118	0.881881881881882	1
"SRR13077769"	0.318318318318318	0.681681681681682	1
"SRR13077802"	0.0650650650650651	0.934934934934935	1
"SRR13077810"	0.0730730730730731	0.926926926926927	1
"Yu_109"	0.127127127127127	0.872872872872873	1
"Yu_32"	0.177177177177177	0.822822822822823	1
"Yu_110"	0.288288288288288	0.711711711711712	1
"Yu_106"	0.477477477477477	0.522522522522523	1
"Yu_23"	0.364364364364364	0.635635635635636	1
"Yu_45"	0.507507507507508	0.492492492492492	1
"Yu_98"	0.216216216216216	0.783783783783784	1
"Yu_20"	0.194194194194194	0.805805805805806	1
"Yu_6"	0.201201201201201	0.798798798798799	1
"Yu_101"	0.417417417417417	0.582582582582583	1
"Yu_28"	0.442442442442442	0.557557557557558	1
"Yu_4"	0.232232232232232	0.767767767767768	1
"Yu_3"	0.234234234234234	0.765765765765766	1
"Yu_38"	0.47047047047047	0.529529529529529	1
"Yu_10"	0.156156156156156	0.843843843843844	1
"Yu_7"	0.116116116116116	0.883883883883884	1
"Yu_121"	0.465465465465465	0.534534534534535	1
"Yu_120"	0.425425425425425	0.574574574574575	1
"Yu_96"	0.319319319319319	0.680680680680681	1
"Yu_42"	0.32032032032032	0.67967967967968	1
"Yu_35"	0.182182182182182	0.817817817817818	1
"SRR16124331"	0.22022022022022	0.77977977977978	1
"SRR16124341"	0.318318318318318	0.681681681681682	1
"SRR16124327"	0.169169169169169	0.830830830830831	1
"SRR16124344"	0.238238238238238	0.761761761761762	1
"SRR16124351"	0.201201201201201	0.798798798798799	1
"SRR16124269"	0.434434434434434	0.565565565565566	1
"SRR16124348"	0.451451451451451	0.548548548548549	1
"SRR16124257"	0.31031031031031	0.68968968968969	1
"SRR16124350"	0.352352352352352	0.647647647647648	1
"SRR16124339"	0.303303303303303	0.696696696696697	1
"SRR16124320"	0.362362362362362	0.637637637637638	1
"SRR16124272"	0.354354354354354	0.645645645645646	1
"SRR16124285"	0.506506506506507	0.493493493493493	1
"SRR16124336"	0.437437437437437	0.562562562562563	1
"SRR16124293"	0.27027027027027	0.72972972972973	1
"SRR16124264"	0.191191191191191	0.808808808808809	1
"SRR16124258"	0.242242242242242	0.757757757757758	1
"SRR16124361"	0.244244244244244	0.755755755755756	1
"SRR16124314"	0.392392392392392	0.607607607607608	1
"SRR16124364"	0.364364364364364	0.635635635635636	1
"SRR16124360"	0.312312312312312	0.687687687687688	1
"SRR16124284"	0.307307307307307	0.692692692692693	1
"SRR16124259"	0.497497497497497	0.502502502502503	1
"SRR16124315"	0.263263263263263	0.736736736736737	1
"SRR16124261"	0.486486486486487	0.513513513513513	1
"SRR16124278"	0.283283283283283	0.716716716716717	1
"SRR16124279"	0.269269269269269	0.730730730730731	1
"SRR11992785"	0.375375375375375	0.624624624624625	1
"SRR12005686"	0.305305305305305	0.694694694694695	1
"SRR11992800"	0.413413413413413	0.586586586586587	1
"SRR11992786"	0.186186186186186	0.813813813813814	1
"SRR12005697"	0.231231231231231	0.768768768768769	1
"SRR12000214"	0.349349349349349	0.650650650650651	1
"SRR12000195"	0.442442442442442	0.557557557557558	1
"SRR12005675"	0.255255255255255	0.744744744744745	1
"SRR11992775"	0.233233233233233	0.766766766766767	1
"SRR12005683"	0.204204204204204	0.795795795795796	1
"SRR12005692"	0.416416416416416	0.583583583583584	1
"SRR12000192"	0.519519519519519	0.48048048048048	1
"SRR12005702"	0.138138138138138	0.861861861861862	1
"SRR12005676"	0.375375375375375	0.624624624624625	1
"SRR12000197"	0.305305305305305	0.694694694694695	1
"SRR11992790"	0.332332332332332	0.667667667667668	1
"SRR11992796"	0.203203203203203	0.796796796796797	1
"SRR12005681"	0.222222222222222	0.777777777777778	1
"SRR12005701"	0.373373373373373	0.626626626626627	1
"SRR11992773"	0.224224224224224	0.775775775775776	1
"SRR12005694"	0.29029029029029	0.70970970970971	1
"G155T0"	0.48048048048048	0.519519519519519	1
"G142T0U0A0R2"	0.27027027027027	0.72972972972973	1
"G121T0U0A0R2"	0.348348348348348	0.651651651651652	1
"G37T0U0A0R2"	0.453453453453453	0.546546546546547	1
"G68T0U0A0R2"	0.626626626626627	0.373373373373373	1
"G198T0"	0.598598598598599	0.401401401401401	1
"G30T0U0A0R2"	0.246246246246246	0.753753753753754	1
"G42T0U0A0R2"	0.374374374374374	0.625625625625626	1
"G83T0U0A0R2"	0.156156156156156	0.843843843843844	1
"G82T0U0A0R2"	0.405405405405405	0.594594594594595	1
"G174T0"	0.359359359359359	0.640640640640641	1
"G110T0U0A0R2"	0.23023023023023	0.76976976976977	1
"G103T0U0A0R2"	0.471471471471471	0.528528528528528	1
"G81T0U0A0R2"	0.403403403403403	0.596596596596597	1
"G175T0"	0.522522522522523	0.477477477477477	1
"G194T0"	0.302302302302302	0.697697697697698	1
"G06T0U0A0R2"	0.358358358358358	0.641641641641642	1
"G22T0U0A0R2"	0.246246246246246	0.753753753753754	1
"G24T0U0A0R2"	0.209209209209209	0.790790790790791	1
"G164T0"	0.439439439439439	0.560560560560561	1
"G113T0U0A1R2"	0.365365365365365	0.634634634634635	1
"SRR5818534"	0.196196196196196	0.803803803803804	1
"SRR5818531"	0.312312312312312	0.687687687687688	1
"SRR5818522"	0.292292292292292	0.707707707707708	1
"SRR5818506"	0.314314314314314	0.685685685685686	1
"SRR5818494"	0.332332332332332	0.667667667667668	1
"SRR5818499"	0.336336336336336	0.663663663663664	1
"SRR5818537"	0.278278278278278	0.721721721721722	1
"ERR1398099"	0.218218218218218	0.781781781781782	1
"ERR1398239"	0.568568568568569	0.431431431431431	1
"ERR1398182"	0.526526526526527	0.473473473473473	1
"ERR1398200"	0.341341341341341	0.658658658658659	1
"ERR1398146"	0.371371371371371	0.628628628628629	1
"ERR1398143"	0.515515515515516	0.484484484484485	1
"ERR1398254"	0.534534534534535	0.465465465465465	1
"ERR1398262"	0.0890890890890891	0.910910910910911	1
"ERR1398076"	0.733733733733734	0.266266266266266	1
"ERR1398124"	0.318318318318318	0.681681681681682	1
"ERR1398077"	0.473473473473473	0.526526526526527	1
"ERR1398189"	0.706706706706707	0.293293293293293	1
"ERR1398185"	0.212212212212212	0.787787787787788	1
"ERR1398112"	0.32032032032032	0.67967967967968	1
"ERR1398157"	0.4004004004004	0.5995995995996	1
"D54"	0.816816816816817	0.183183183183183	1
"D58"	0.202202202202202	0.797797797797798	1
"D04"	0.239239239239239	0.760760760760761	1
"D52"	0.731731731731732	0.268268268268268	1
"D32"	0.226226226226226	0.773773773773774	1
"D21"	0.325325325325325	0.674674674674675	1
"D24"	0.249249249249249	0.750750750750751	1
"D17"	0.385385385385385	0.614614614614615	1
"D46"	0.109109109109109	0.890890890890891	1
"D26"	0.371371371371371	0.628628628628629	1
"D55"	0.139139139139139	0.860860860860861	1
"D44"	0.797797797797798	0.202202202202202	1
"D23"	0.209209209209209	0.790790790790791	1
"D31"	0.236236236236236	0.763763763763764	1
"D49"	0.181181181181181	0.818818818818819	1
"D45"	0.63963963963964	0.36036036036036	1
"K0025"	0.365365365365365	0.634634634634635	1
"C0071"	0.133133133133133	0.866866866866867	1
"K0051"	0.296296296296296	0.703703703703704	1
"K0161"	0.291291291291291	0.708708708708709	1
"K0152"	0.495495495495495	0.504504504504504	1
"K0117"	0.327327327327327	0.672672672672673	1
"K0125"	0.27027027027027	0.72972972972973	1
"A0005"	0.286286286286286	0.713713713713714	1
"C0017"	0.335335335335335	0.664664664664665	1
"K0049"	0.405405405405405	0.594594594594595	1
"C0072"	0.457457457457457	0.542542542542543	1
"C0142"	0.376376376376376	0.623623623623624	1
"K0026"	0.18018018018018	0.81981981981982	1
"C0147"	0.373373373373373	0.626626626626627	1
"K0126"	0.284284284284284	0.715715715715716	1
"C0038"	0.482482482482482	0.517517517517518	1
"K0182"	0.306306306306306	0.693693693693694	1
"K0035"	0.287287287287287	0.712712712712713	1
"C0053"	0.321321321321321	0.678678678678679	1
"K0016"	0.304304304304304	0.695695695695696	1
"C0079"	0.302302302302302	0.697697697697698	1
"K0041"	0.197197197197197	0.802802802802803	1
"C0054"	0.244244244244244	0.755755755755756	1
"C0024"	0.355355355355355	0.644644644644645	1
"C0092"	0.53953953953954	0.46046046046046	1
"K0009"	0.201201201201201	0.798798798798799	1
"C0060"	0.305305305305305	0.694694694694695	1
"C0014"	0.322322322322322	0.677677677677678	1
"K0047"	0.421421421421421	0.578578578578579	1
"K0108"	0.23023023023023	0.76976976976977	1
"C0063"	0.36036036036036	0.63963963963964	1
"K0121"	0.261261261261261	0.738738738738739	1
"C0020"	0.217217217217217	0.782782782782783	1
"K0083"	0.391391391391391	0.608608608608609	1
